id,warehouse_id,product_id,quantity_on_hand,quantity_reserved
37f5c269-83f3-5149-ad4e-3237cf9f190b,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,d37c44df-541b-5bf4-b395-65b41bac88a8,115,20
e0903817-760a-5bb5-8e79-1e02e9a2a80c,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,88f79184-2cf9-5f72-8e4a-cedfa68d9d06,46,5
32a51a62-b62e-5d0a-a51a-1ce72b011be1,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,896e7662-34d0-5631-bb0f-b5ce6b0ad1ba,33,3
a72b9775-c503-58e3-8df9-d0a4e3d443d8,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,5d79cff2-0e77-58a2-b1bf-c506ed3c98bd,48,5
154b77e4-668a-5fae-a64e-235ba812e39c,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,1cc795b2-21b3-5c5e-84f0-8f1fa20a6dd4,121,17
fe156bdb-57be-5356-853e-a0429d423117,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,d520aef1-b021-5cf0-a1d3-9e7e6d31aab7,152,17
1f5e4d00-f2dc-5a5d-a37a-b710c09afdec,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,db43f9b2-c956-5785-8950-8287c47db3ae,33,23
aba03bce-3b51-5897-9852-ad8f9d69676f,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,599db343-a607-5259-8af1-adde7b1a86ce,68,4
7fe03a5d-f4c1-5b03-8b25-b96388e3f52c,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,3205bb8a-e766-5617-a3d4-78aaa9883bc8,122,1
217d1bab-209e-5d80-b1d8-b68f8d43bb3b,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,8a195dd5-491c-532c-9a61-886a24d451c0,177,17
d3823de5-36c0-5fac-a2ec-32f47aca1338,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,fb4140fc-b3c1-5a6a-8613-9b068fdd2b39,120,2
1d501eb4-0fa5-558a-aef2-ba7f6ce69030,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,31a97c6b-10cf-54c1-b463-f81683a437cc,21,7
88e49fcb-f91c-55b4-bdee-6e442fa6cb77,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,1dd457fd-1d71-5eb5-b684-6f07d43e876c,92,17
ef7fadf5-124d-5f43-a070-b7339222c8dc,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,eff08d1d-eb3b-559a-8ca9-60c7b365af52,143,4
1d0f4599-753f-528e-91bd-9e9d214c8e70,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,d4214473-2bf7-5b77-bb1f-734e590c4014,60,21
6a82d914-d2e1-595f-8396-b7d8b35e1f26,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,0f2c8ffe-5a45-5cfc-afbf-417553294a54,77,3
93da8b5d-50cd-5ea0-9c47-5f95da872ec5,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,b4065918-1c4b-50b6-b69a-d859f24bfe23,79,0
1e762bcf-1035-5cb1-957d-62f382d09013,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,f65edfe2-43ae-59f6-b37a-f98344e1a998,35,6
af0e4bd9-d277-5343-aa45-0c3e26638447,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,591abda9-fd16-5958-b0e9-586f0dfa6e54,121,22
c17e5c13-1aa2-5360-8d9d-5621cba77d97,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,9f7bfd37-85ae-5a17-9b9f-5dafe3ec68ee,46,5
44227c33-a738-58d4-810e-a16c0cc87326,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,43d6da55-777b-55ef-8cf5-d4cc7bfa63ad,17,13
900a6bc9-59df-5931-a90c-67a852f395c7,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,cb09f248-037d-5a0d-9970-99cb102c05d8,75,15
ef1a07b5-30e9-5947-870d-bf974f0191a4,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,db630ac7-839d-5331-93df-dc621d8357b6,6,4
2fb0def9-98cf-5de3-9947-275332aaf5f9,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,8b12c834-e054-5502-85aa-99d1eb81eee0,86,19
93123a48-661d-5843-be57-6499e8b07273,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,12003734-bab7-5410-8c89-f9a8c4967dea,32,21
3a49f2db-a16a-5b77-a5b8-2737f30696e3,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,2e263bcd-bacc-5f51-b35b-70d1674f4dc5,93,23
c93a7644-5d34-5272-b201-e48276109b05,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,b4b5a0e3-641b-562e-8386-bff3564cf295,136,4
631b755e-730a-5154-a8e3-d8f61d82eccc,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,cd410e43-ec3c-524b-84c6-84482a7b1204,121,25
98eb6413-7ac5-53d8-ac36-a8bd7fd9a300,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,deaf9542-d65c-5f41-b22e-b1d033baea7a,53,11
5a28d4ed-0ff6-5d2e-8a5f-53a7a7d7ebcd,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,201fb8e4-2c24-5483-b44d-4063694486b2,105,17
dbffc45b-b2e9-5f34-bfcf-0cac7f97716e,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,13e04507-297b-56af-85d7-75b609d982a1,58,1
4d6094f2-a0e1-5688-8134-ee02460be15b,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,f350d57a-8885-50f1-b76a-29f7a8057a35,53,15
2a14fbd3-07ac-545e-9976-cc23f4495ad2,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,b6edaedb-a02c-5fbc-b05c-2b5d8deb20c4,165,16
d5dee090-b12d-55b5-ae4d-35aa44705a94,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,fd5d29e1-571f-589d-be31-aa00127c02aa,148,25
4f8ba341-26f8-5bd9-a084-1695ec290da9,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,c3e9c7fb-d6ab-5171-a827-7aad6b6d2342,121,17
60af49c4-a626-56d1-9dd3-72ef77850efd,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,d3739878-986b-5b5f-a096-4452493d6cbb,46,23
71413eea-613a-5eca-b172-5068d48422a0,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,91bd15e4-105e-5926-abe6-7ceaf8c07375,146,8
65d5cf92-9cbb-5877-9995-cd81b1f8e8be,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,b5386670-1687-5260-ad33-97e5d697c425,110,22
b51ddbc9-f4ef-54b0-987a-029c8e74f047,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,1ac8de35-b264-5704-978e-ce8dc08dd02d,88,18
83c0f85c-4491-563a-881d-3c2d5a3d05e9,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,d6b2e2d8-f41b-5418-ba12-fcffc0aa6508,148,13
db617c24-afc4-55c7-91e6-fedb699f8aa4,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,8ac2c18a-5896-572a-9f44-f5d60109258d,174,12
49282f82-3a7e-52ab-bf66-4cb8f1eb57bc,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,e53c7da2-eb34-5499-8fd8-380dd673ea82,7,0
4c31d6d3-73bd-5628-92d0-e3df18703f47,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,9a2e8c5f-4d3e-5cb8-ba78-f2bd562ee61b,98,9
480260be-dbb4-51e0-b8a7-02ed0c27ce42,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,aa67b9d9-b4e2-53f3-9447-ca933b53344f,47,1
b3a7ad0b-ce71-58b3-b848-f64be763f1a8,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,d96da70b-0cb5-58c8-928a-aafb2d90b154,118,8
e660987e-da9b-5a3e-8f9c-9891376a7777,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,8dfa6632-930f-5fdc-b7cd-8d5908a33d66,95,10
1c2d45a0-001c-5cdf-a1a6-8aca5b2ce297,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,0eb49bc4-406e-5d63-a28c-3e5b6ef668e4,134,9
ee4c362f-2aed-56f2-910a-129a2c57671e,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,1c3b9a21-09fa-5c21-bdad-35f2eb8a273f,63,11
35b1cbe4-89f1-5fd0-a5f1-6ac76e6b15a9,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,75679cf6-5497-5e69-b773-db773bc6a245,37,23
d33f70e5-1c06-5e53-9343-5d9792e76dbf,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,af3fc15f-c662-5a5e-9e9c-3b2d4e1b6029,7,4
22404495-58e8-5f13-9fa6-5f33e2ab363a,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,cdea42fb-ee49-5a22-a213-56a8f9fcb148,23,16
cdc242ba-fb04-594e-906a-969c1778ae49,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,34baeb4c-81dc-5b29-bc76-0b8fd47cdbed,27,5
de817b7f-1cbf-5a81-8f13-ff0abbf164bb,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,c0bff87f-f764-5151-8aec-dda48ea91847,98,25
3ba1cbe9-4b24-52d7-8f39-c9ed3ea0ab08,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,228ccd2f-642c-5fdf-abf0-129af98a3568,46,4
56a33856-8453-5084-96e0-3c2ebddaaadf,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,5d462a8e-32e0-59ad-ae5c-9d66eda72663,106,20
58e61bee-d23c-5dab-8c5f-b86add549d15,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,851c23cd-3716-5170-b9ac-0c25ddc7c95c,158,5
07b10bea-35e5-54ec-b624-5d8395caf3ec,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,f9fe7a6c-9a44-59e2-a4cc-fef69cc2e48e,111,15
f38bc384-909b-5f56-950a-5ae9a898d718,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,613ff8f3-9a2b-5f66-8d3e-3e05d5391002,66,1
8d3f4bba-a53c-5ab4-aa00-3134e79c8a1d,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,f218ba8f-81cf-5efd-ad55-5f4ef76110c2,105,15
b1efe62b-19f8-5a6f-a821-0b308aeee097,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,a042ed60-9218-5159-876b-6c4dd0e5f934,109,10
57ae3ddb-69fa-5ec2-b052-e3d3e30fe76b,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,952e981c-e5c2-53da-984a-78dc5e3b1ad4,82,17
1a531905-bd77-56b3-80a7-c37e98f51616,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,d68351a2-cf36-5984-a091-28a9f5b6bb7e,61,19
d3cdb785-ed53-5f9b-bd86-ca0023bb50b1,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,e139b0f5-6ca3-5ccb-8610-5a52b4b0eb6c,37,5
dce3bc01-b597-5486-b1b6-d7168bd0622c,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,3d307d78-b10f-5539-a951-7bcc9fd17161,132,0
53a1abd4-072a-5b1c-a321-968c9a2b442c,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,45669348-c1a3-5956-bbf2-d29bd438fbdc,36,11
89b49d10-c2f7-5a82-aee2-74ad27bb5cdf,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,673811d5-2f11-5108-8b80-c9dd0dc2adda,65,16
cbd9a618-9efa-57bc-833c-7e289056f882,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,e3b2c918-6a66-5db3-87f9-e5c71515f2ab,60,8
de9bed6d-64da-5e0f-b77a-4f6bfc6203a9,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,241d3cd0-ef2c-56b8-bb75-b039a61b370a,131,21
0cb7db1c-fe30-5403-ac74-afc1ac3c6c12,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,e69a7c0b-6875-5a37-a379-abbc430fb47b,129,6
8baf457a-fb29-540c-a305-875ec9aaa347,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,7169fcc7-7527-510c-b88d-bdcd257ce105,69,4
af60632a-6c52-565b-9fbc-0179e2c50d93,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,de536700-41fe-55c3-beb9-bfb9849c872b,20,11
c6773940-7ee1-52e8-b337-df850d6a8d68,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,8d892cdc-d358-5f2b-a85b-cbecc7e0a664,155,17
dc159726-3cf8-5ebe-9ac3-ea082276df20,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,1dd10a82-5cdc-539f-af3f-d3f255171973,96,21
d458bde7-687d-5baa-8bb4-41a64249b4a0,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,9e165d6f-802f-5694-a25a-20885ba2aa7f,48,7
5c898426-2016-5bd1-ab6b-1a9463fb2e56,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,bab29423-27f9-5732-bd8b-a403c95b1a96,34,10
354723a8-1992-5ff8-bef7-451fccbb6ecc,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,13ea52a1-6b55-57c7-b84e-acf7fb92f106,107,25
fa363afa-05ab-5cd6-b677-7d1301e91e2b,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,559ab41c-d860-5ab1-aaa1-483577af7b67,85,7
e5c7ba84-2b2b-5e48-88d3-5c133dcc8c86,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,ac03c1f7-3948-530e-8de5-80756984ab20,94,5
15ce5656-aa69-5ec1-b064-ef4beaa835a4,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,01351cb5-bcf4-52ee-88a1-c6442df67004,66,5
29a76de7-1cd4-50b7-a1db-b05f7aa42215,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,8d6058a9-d9fb-546e-b841-e6b4a0978311,70,1
ab2cbe2e-318e-5deb-86f8-38774b5a9a7a,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,617fd070-2fb8-5ff6-8eaa-308844dc97ac,24,22
5625f9c1-6eca-5eca-81dc-a13f0fd2a930,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,508dfc85-5bf2-5709-b1e3-06ff86d5acb8,95,10
d2c65c17-5e88-55e6-9f5d-14b9604c8a9c,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,80450a39-8a90-55da-adf7-0b6a1b84aeeb,167,10
2f9ca5ad-9498-58f3-9c9f-0607ead49217,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,dee51c26-0113-56c0-a9c6-edbcfc488df1,73,4
a52abcce-c4f8-52cf-b627-aec04d2e1120,33b1b47f-62eb-570c-b668-56135b416569,1fa2b768-1b9d-5b9c-befa-fac1ccb97563,165,23
ea865983-4c08-505c-95d8-dc1ef9f9faf6,33b1b47f-62eb-570c-b668-56135b416569,829935ce-9ec7-5afb-a542-873877c9ce31,143,16
9eeb03c7-6067-5074-b21f-2beab709ca8c,33b1b47f-62eb-570c-b668-56135b416569,0137b3c3-db39-5e56-abf7-8ae43bc349ad,104,10
487e39a2-c96d-5a96-a257-afec4395000a,33b1b47f-62eb-570c-b668-56135b416569,9b6b9203-f582-59b6-b64c-309881607c86,25,0
4e7456ca-f3a6-5e87-aca4-10fe6f41e827,33b1b47f-62eb-570c-b668-56135b416569,1657c1e2-1668-5957-a5e5-822140c08707,117,17
7dfbc930-ab6d-55f8-a726-84815b31f4b7,33b1b47f-62eb-570c-b668-56135b416569,1760c2e4-563f-5bac-abcd-baf5317434c8,163,1
1c594da3-44f4-5198-a62c-878c457143c3,33b1b47f-62eb-570c-b668-56135b416569,e691a6a3-7dd7-5d95-b97e-997e3af77227,11,8
7d552e1f-f417-581c-82fe-ea86dfefe37c,33b1b47f-62eb-570c-b668-56135b416569,f78fc905-81d2-5f52-8c77-1cff3a4b42b7,70,24
2393e146-97b0-5cb3-9b35-f4a286d795fc,33b1b47f-62eb-570c-b668-56135b416569,6469a098-75a3-5b3b-839a-ad075a8e67ad,172,23
f019104b-77d1-5bbb-918a-b5a9e1de40d9,33b1b47f-62eb-570c-b668-56135b416569,86eda21c-1dbc-500a-9201-b7d6b0786cc8,143,19
49ba37cd-7b93-5d8a-8d7f-2371b8b7a8ef,33b1b47f-62eb-570c-b668-56135b416569,39cb20a1-5dca-5b11-90c4-3e96e441ed0c,155,14
f929e238-ef5d-5dd5-b923-5184452fdbaf,33b1b47f-62eb-570c-b668-56135b416569,2f2113cc-589a-55b5-846a-78fddce3a3c9,72,3
5064e898-af61-52aa-95ff-d42cd86b19e5,33b1b47f-62eb-570c-b668-56135b416569,b6464168-fc86-5543-9805-0861ea9c66cc,93,21
cf283fc9-96ed-5106-801c-084cadebe411,33b1b47f-62eb-570c-b668-56135b416569,c2be7cd9-f7ee-544a-9ceb-7052826da8ce,26,14
359fc498-083f-5abd-b86c-0d2bc686af6c,33b1b47f-62eb-570c-b668-56135b416569,4dbc0e6b-ab10-5b67-a928-f87e1ed2bb9a,68,13
cd9e4484-1a5b-5715-8f31-42198493a977,33b1b47f-62eb-570c-b668-56135b416569,0caef625-914f-5fea-8e59-19b212bfbd46,175,18
2b789ce3-80ef-5359-ab30-b2f89b0c821d,33b1b47f-62eb-570c-b668-56135b416569,d37c44df-541b-5bf4-b395-65b41bac88a8,154,25
ac272cf7-8921-51c0-80a8-44b7daf756c7,33b1b47f-62eb-570c-b668-56135b416569,88f79184-2cf9-5f72-8e4a-cedfa68d9d06,39,7
0a0bbff5-d2fd-56ba-ab78-bf2009d6d0ae,33b1b47f-62eb-570c-b668-56135b416569,896e7662-34d0-5631-bb0f-b5ce6b0ad1ba,58,12
afba50cb-13d8-562b-ba46-839faf61e4d3,33b1b47f-62eb-570c-b668-56135b416569,5d79cff2-0e77-58a2-b1bf-c506ed3c98bd,9,7
90757c91-c0b5-53bd-8c83-3813e114ea46,33b1b47f-62eb-570c-b668-56135b416569,1cc795b2-21b3-5c5e-84f0-8f1fa20a6dd4,128,23
4bc96db5-3263-5294-bbc5-c11e2a80a875,33b1b47f-62eb-570c-b668-56135b416569,d520aef1-b021-5cf0-a1d3-9e7e6d31aab7,44,0
e9872053-707d-5746-bade-64e434940afb,33b1b47f-62eb-570c-b668-56135b416569,db43f9b2-c956-5785-8950-8287c47db3ae,111,2
7dc4edc1-4c7e-5a07-8e2b-b14d1a3d7c2d,33b1b47f-62eb-570c-b668-56135b416569,599db343-a607-5259-8af1-adde7b1a86ce,44,24
a95dae88-2154-5348-b12b-4131a16e6c6d,33b1b47f-62eb-570c-b668-56135b416569,3205bb8a-e766-5617-a3d4-78aaa9883bc8,24,20
a6d52f3e-9005-5bf4-a999-41cacb481937,33b1b47f-62eb-570c-b668-56135b416569,8a195dd5-491c-532c-9a61-886a24d451c0,78,24
c27b6128-bfbb-5f14-b26a-3a8c56bb45a3,33b1b47f-62eb-570c-b668-56135b416569,fb4140fc-b3c1-5a6a-8613-9b068fdd2b39,167,17
8ba6d05b-5efb-53f3-b250-4b6c745e7c8c,33b1b47f-62eb-570c-b668-56135b416569,31a97c6b-10cf-54c1-b463-f81683a437cc,89,13
be24827c-9b4a-5aed-84e7-cef620cb10d4,33b1b47f-62eb-570c-b668-56135b416569,1dd457fd-1d71-5eb5-b684-6f07d43e876c,115,19
d048c285-5907-56c9-99b4-c4d2bb638db8,33b1b47f-62eb-570c-b668-56135b416569,eff08d1d-eb3b-559a-8ca9-60c7b365af52,6,6
2dc8ae94-259f-52b9-82b7-ba607c3001dc,33b1b47f-62eb-570c-b668-56135b416569,d4214473-2bf7-5b77-bb1f-734e590c4014,121,22
7d922e05-ed5e-55bc-8bab-76745b73974f,33b1b47f-62eb-570c-b668-56135b416569,0f2c8ffe-5a45-5cfc-afbf-417553294a54,36,0
cdbf20c6-f033-51ed-9e08-9f9a05132762,33b1b47f-62eb-570c-b668-56135b416569,b4065918-1c4b-50b6-b69a-d859f24bfe23,126,2
d34a0686-395d-5bbd-9a06-a6c35ba2354d,33b1b47f-62eb-570c-b668-56135b416569,f65edfe2-43ae-59f6-b37a-f98344e1a998,160,24
a07c8342-8e99-5f3f-a003-46457b6e8bcc,33b1b47f-62eb-570c-b668-56135b416569,591abda9-fd16-5958-b0e9-586f0dfa6e54,118,7
b86d8ce4-0b3c-521f-9023-93d2a2d304ce,33b1b47f-62eb-570c-b668-56135b416569,9f7bfd37-85ae-5a17-9b9f-5dafe3ec68ee,104,18
38892aa6-9706-5a6d-96e3-14e7d53b5fd6,33b1b47f-62eb-570c-b668-56135b416569,43d6da55-777b-55ef-8cf5-d4cc7bfa63ad,98,7
7c870995-8906-55d6-b563-304bdd8e5b65,33b1b47f-62eb-570c-b668-56135b416569,cb09f248-037d-5a0d-9970-99cb102c05d8,20,3
4ae1a616-07e9-5a1e-93f0-7568e1dba129,33b1b47f-62eb-570c-b668-56135b416569,db630ac7-839d-5331-93df-dc621d8357b6,103,7
e18f8129-9db7-5d44-b7fe-4a9c037a36d1,33b1b47f-62eb-570c-b668-56135b416569,8b12c834-e054-5502-85aa-99d1eb81eee0,126,11
46eb8b70-7030-5178-a86a-acacaa0ef855,33b1b47f-62eb-570c-b668-56135b416569,12003734-bab7-5410-8c89-f9a8c4967dea,22,6
820977d9-8af3-542e-8e81-46b7e4eccdb5,33b1b47f-62eb-570c-b668-56135b416569,2e263bcd-bacc-5f51-b35b-70d1674f4dc5,87,0
8689b317-bbc6-5e0f-ba54-013baacfa6dd,33b1b47f-62eb-570c-b668-56135b416569,b4b5a0e3-641b-562e-8386-bff3564cf295,58,5
f1b94461-e5a7-5f6c-b7e3-c7c274fdbd90,33b1b47f-62eb-570c-b668-56135b416569,cd410e43-ec3c-524b-84c6-84482a7b1204,149,22
68fcaa46-f66a-5ab4-9024-d7ca283ee48b,33b1b47f-62eb-570c-b668-56135b416569,deaf9542-d65c-5f41-b22e-b1d033baea7a,148,8
111f766c-1cd9-5704-b3c4-4432ef97bf77,33b1b47f-62eb-570c-b668-56135b416569,201fb8e4-2c24-5483-b44d-4063694486b2,170,4
bb07f4b1-aee2-599b-8f45-ef2f1041fe0f,33b1b47f-62eb-570c-b668-56135b416569,13e04507-297b-56af-85d7-75b609d982a1,73,7
2e6cc2ef-3676-5e9d-ab68-da5719e9aeb3,33b1b47f-62eb-570c-b668-56135b416569,f350d57a-8885-50f1-b76a-29f7a8057a35,171,21
aa75a68c-7c72-5556-88cd-eaca5ef65a14,33b1b47f-62eb-570c-b668-56135b416569,b6edaedb-a02c-5fbc-b05c-2b5d8deb20c4,89,3
326720d9-e265-526d-9119-5b6b6867c8d6,33b1b47f-62eb-570c-b668-56135b416569,fd5d29e1-571f-589d-be31-aa00127c02aa,143,9
929c9a35-346a-5ef5-992c-9a874fc2e98e,33b1b47f-62eb-570c-b668-56135b416569,c3e9c7fb-d6ab-5171-a827-7aad6b6d2342,104,16
0cff4706-daf0-5b52-9dd3-0b16d4c89046,33b1b47f-62eb-570c-b668-56135b416569,d3739878-986b-5b5f-a096-4452493d6cbb,50,2
5f7eddbc-e88e-53ad-9404-01e22a715af9,33b1b47f-62eb-570c-b668-56135b416569,91bd15e4-105e-5926-abe6-7ceaf8c07375,6,5
3f4336d2-89bd-5677-97bb-b46b3b45145d,33b1b47f-62eb-570c-b668-56135b416569,b5386670-1687-5260-ad33-97e5d697c425,173,6
b1deaf68-4dee-57a3-a303-694bfc128ea9,33b1b47f-62eb-570c-b668-56135b416569,1ac8de35-b264-5704-978e-ce8dc08dd02d,65,1
5503ba66-d221-5fd1-9f48-6edd49ae3593,33b1b47f-62eb-570c-b668-56135b416569,d6b2e2d8-f41b-5418-ba12-fcffc0aa6508,44,6
9b40e2f8-d6df-5954-9dd3-b9aed923608c,33b1b47f-62eb-570c-b668-56135b416569,8ac2c18a-5896-572a-9f44-f5d60109258d,154,4
e64ab05c-991d-5cae-973f-8542c952adeb,33b1b47f-62eb-570c-b668-56135b416569,e53c7da2-eb34-5499-8fd8-380dd673ea82,53,14
b337c2fd-40b5-5295-b555-181b59970ccb,33b1b47f-62eb-570c-b668-56135b416569,9a2e8c5f-4d3e-5cb8-ba78-f2bd562ee61b,16,11
a4ab3dcc-5546-52e4-9d58-98e3e55bdf52,33b1b47f-62eb-570c-b668-56135b416569,aa67b9d9-b4e2-53f3-9447-ca933b53344f,52,23
ee96be25-b15b-5d80-8ff2-ccfe5bb2d1a9,33b1b47f-62eb-570c-b668-56135b416569,d96da70b-0cb5-58c8-928a-aafb2d90b154,91,9
3757b83a-bc98-5dd6-8be1-44dada885c73,33b1b47f-62eb-570c-b668-56135b416569,8dfa6632-930f-5fdc-b7cd-8d5908a33d66,103,9
f888a025-1d96-55b2-ae04-9cd732089359,33b1b47f-62eb-570c-b668-56135b416569,0eb49bc4-406e-5d63-a28c-3e5b6ef668e4,131,24
2a1f52e7-17d6-5c4f-8dd0-7611d44616e3,33b1b47f-62eb-570c-b668-56135b416569,1c3b9a21-09fa-5c21-bdad-35f2eb8a273f,32,6
9f8f2594-d26d-5a42-b13d-eefee0313a55,33b1b47f-62eb-570c-b668-56135b416569,75679cf6-5497-5e69-b773-db773bc6a245,26,8
ebf0e320-a3ab-5683-a900-7d0c1a987b8c,33b1b47f-62eb-570c-b668-56135b416569,af3fc15f-c662-5a5e-9e9c-3b2d4e1b6029,103,11
773eeaeb-66d4-5013-b9a6-2f4419295c00,33b1b47f-62eb-570c-b668-56135b416569,cdea42fb-ee49-5a22-a213-56a8f9fcb148,122,23
aaa923d4-1bf3-5e1d-a9ff-fc888e4dca23,33b1b47f-62eb-570c-b668-56135b416569,34baeb4c-81dc-5b29-bc76-0b8fd47cdbed,126,24
e2b1cd14-ffeb-586d-ad36-e78bb388e053,33b1b47f-62eb-570c-b668-56135b416569,c0bff87f-f764-5151-8aec-dda48ea91847,126,1
31873206-0341-540b-9895-0fd3bf7178d5,33b1b47f-62eb-570c-b668-56135b416569,228ccd2f-642c-5fdf-abf0-129af98a3568,65,17
71f58689-ee34-5339-841a-1936dc4f7b00,33b1b47f-62eb-570c-b668-56135b416569,5d462a8e-32e0-59ad-ae5c-9d66eda72663,34,18
5ba818d9-b320-5f8e-84cf-974cf62a1382,33b1b47f-62eb-570c-b668-56135b416569,851c23cd-3716-5170-b9ac-0c25ddc7c95c,150,10
42baf8aa-2930-5dcf-a68d-4c505911674f,33b1b47f-62eb-570c-b668-56135b416569,f9fe7a6c-9a44-59e2-a4cc-fef69cc2e48e,93,14
ef6a128d-0577-561f-81d4-4cc2a2fd28e3,33b1b47f-62eb-570c-b668-56135b416569,613ff8f3-9a2b-5f66-8d3e-3e05d5391002,116,18
98d7cc96-20fe-5d50-a7df-004e53879021,33b1b47f-62eb-570c-b668-56135b416569,f218ba8f-81cf-5efd-ad55-5f4ef76110c2,61,8
260327d6-09c8-50c6-b4b5-a0d6b11e58a3,33b1b47f-62eb-570c-b668-56135b416569,a042ed60-9218-5159-876b-6c4dd0e5f934,123,25
5d76b5a2-08c0-53a3-89fc-3edb62a63a5c,33b1b47f-62eb-570c-b668-56135b416569,952e981c-e5c2-53da-984a-78dc5e3b1ad4,48,11
e3d0f225-8511-5e75-a928-dbe3937a51be,33b1b47f-62eb-570c-b668-56135b416569,d68351a2-cf36-5984-a091-28a9f5b6bb7e,30,10
6f0d547c-d19d-5f42-b2b6-390c1d347ceb,33b1b47f-62eb-570c-b668-56135b416569,e139b0f5-6ca3-5ccb-8610-5a52b4b0eb6c,168,15
884c2db1-25ab-5d32-b5f3-cfdcc8466a93,33b1b47f-62eb-570c-b668-56135b416569,3d307d78-b10f-5539-a951-7bcc9fd17161,5,1
